link;x;y;drtVehicles
292532875;803662.925;5820250.405;2
-16355536#4;791116.915;5835584.625;1
-4609222;784223.845;5827153.015000001;2
-24518448;811077.4550000001;5826093.385;1
-784391565;779491.21;5815861.575;19
-24036553#1;781867.4199999999;5830528.99;2
-4612875;800038.235;5827089.785;1
-24036553#2;782034.6799999999;5830487.725;1
-23044560;790294.79;5814743.84;2
-1051639965;803043.27;5827397.365;1
-493264401#3;790032.605;5826861.84;1
-4611869#0;797013.78;5826413.665;1
-202499434#2;791337.385;5818589.045;2
859443411;804764.72;5819464.26;2
-202499434#3;791130.8300000001;5818470.01;1
-165951045#0;791961.205;5833279.785;1
-4490375#2;791588.5349999999;5826229.005000001;1
-486536470;791104.3200000001;5818703.43;1
4486690;791875.7;5822256.96;1
96346093;800081.26;5834570.995;1
-32531892#1;792263.765;5824326.325;1
-1079248042;810229.61;5833648.62;1
531180925;794980.5700000001;5823825.4399999995;1
-60219337#0;785236.275;5829887.51;1
-778077710;782473.005;5813249.725;8
-29699808#2;799020.625;5813249.45;1
-1105574288;798247.8400000001;5826726.595;1
-722137842;796155.505;5829884.135;2
292532854;802928.05;5821259.255;1
-4579702;788539.76;5827412.095000001;1
-4783336#1;802629.3200000001;5833186.835;4
-718428127#1;788603.77;5818551.86;1
-23951216#0;793634.04;5822788.890000001;1
-27606519#0;792507.3049999999;5833292.945;1
-1087443835;810955.42;5828346.01;1
-120948266;800026.065;5829222.66;2
-191529699;790121.2050000001;5818379.65;1
-778077709;783297.335;5813263.595000001;3
-778077708;783371.955;5813243.495;3
-26842499;810165.37;5819428.65;6
-150256321;795137.64;5822364.609999999;1
-102486174#1;795436.245;5817907.975;2
-153604235#1;800448.565;5813539.015000001;1
4463571#0;794985.0700000001;5823106.925000001;1
4804596#0;791042.96;5837614.405;1
-13637220;794993.99;5823674.395;1
-674133615#2;797438.625;5817808.48;1
1087910394#0;807985.0;5831079.125;3
-4612864;799616.71;5826201.74;1
-147470064#1;788123.75;5819185.95;1
-8113456#1;803430.125;5829835.1899999995;1
-851552629;798944.215;5824803.0649999995;1
-373389574#1;799469.75;5829093.984999999;1
-5123637#0;790169.9450000001;5816109.984999999;1
-493273175;779870.6699999999;5821773.470000001;1
4424794#0;794406.115;5828448.33;1
-334170244;807636.38;5817950.405;2
-4764823#0;797664.9850000001;5834668.505;1
-22696510;804553.755;5831363.99;1
-4764823#3;797216.39;5834569.37;1
-268561900;802481.9550000001;5826419.609999999;1
-151627027#1;812223.36;5816576.53;1
-4764823#4;797200.495;5834563.76;3
-4844945#0;781902.275;5815815.09;1
-4844945#1;781865.9;5815707.220000001;1
-24204653#1;812403.515;5828148.71;1
16355207;791212.585;5836269.87;1
461526150;796377.5549999999;5828578.43;1
-73283080;799099.4550000001;5818398.34;1
-8752473#2;791688.03;5834195.285;2
-126815807;793136.5449999999;5825677.515000001;1
-33924302#0;790551.635;5841082.725;2
-33924302#1;790442.8400000001;5840938.255;1
-389508690;806504.495;5826739.75;1
-153260706;811017.115;5814962.295;1
-153260707;810605.845;5815954.735;1
-16417969#2;800429.115;5837033.525;1
-8009007#0;795417.875;5816671.55;1
-833648782;803163.2649999999;5823282.34;4
435358670;808271.135;5832310.154999999;2
-669433184;794957.78;5836495.055;1
-35813430#3;783874.515;5830556.795;2
4449225#0;793546.21;5820442.720000001;1
-142138182#2;796299.225;5833183.55;1
4431545;790315.03;5825635.515;1
292532846;802829.0449999999;5821433.140000001;1
-148326361;791174.99;5816457.300000001;1
-833648783#0;803070.22;5823514.26;1
-4588079#0;798394.47;5824233.505;2
-4588079#1;798627.3;5824234.54;1
-9932389;784219.24;5827933.8;1
-1079491985#0;812040.49;5831621.635;1
-154838404#1;798104.6499999999;5816857.335;1
4631949;798991.05;5833229.965;1
-155629783;812563.565;5829660.1;1
-432116461;815166.71;5821917.695;1
-148326359;791111.5700000001;5816351.925;1
-4357829;798897.925;5821446.215;1
-154838404#0;798008.745;5816611.76;1
-143308523;808500.995;5817971.13;3
48273134#4;785296.3200000001;5830832.5649999995;1
-143308505;808218.595;5818418.615;1
-28721837#0;790030.905;5824356.404999999;4
-201855152#1;795806.21;5831387.359999999;1
-201855152#0;795552.735;5831365.205;1
-11007849#2;804599.7050000001;5839522.35;1
-70163733;800982.225;5833663.735;1
-5096538;798495.885;5820942.605;2
-253153525#0;813268.755;5825287.875;1
-24042683#2;781964.985;5829134.07;1
121953936;810227.6599999999;5817628.835;1
-4978668#1;785521.075;5831673.845;1
-923538515;783578.29;5818827.595000001;5
-8049678;785514.0449999999;5827977.215;1
-58660758;806506.385;5824613.475;1
-165618864;793174.06;5815496.215;2
-31092349;809613.98;5822223.8149999995;8
-54781811;798397.6499999999;5827565.82;1
-152596651#1;799269.65;5814393.074999999;1
-10620102#2;790069.1599999999;5839591.22;1
-154937132#1;812131.97;5814883.32;1
-10616060;796896.1599999999;5833366.84;1
-156579508#1;799877.1950000001;5815134.375;1
-10620102#0;790238.4299999999;5839788.01;1
-22723660#0;790652.4199999999;5818982.005;1
-25095158#1;783958.075;5822085.635;5
-10595852#1;809296.9299999999;5831008.75;1
-565388659#1;805475.99;5841552.5600000005;2
-25095158#0;783978.605;5821941.35;3
-24935824#1;815368.51;5829348.975;1
-24935824#2;815531.195;5829540.565;1
-565388659#0;805058.615;5841473.845000001;2
-24935824#3;815704.13;5829751.380000001;1
-1125943839;803529.14;5825421.17;2
-240959630;796447.48;5823479.925;2
-865872228#2;810098.34;5832869.115;4
-37292254#0;781802.385;5830219.13;1
865069705#0;801684.02;5823721.48;1
-365356645#0;791211.4199999999;5823685.8;1
22731226#5;810953.415;5831949.99;1
-1089751335#0;797266.98;5824941.23;1
-7913573;799148.27;5826725.880000001;2
-96258102;813643.635;5831134.825;1
-32446834#1;805178.46;5827188.365;1
-148292489;792787.835;5815047.17;1
39517414;803899.635;5829429.585;1
-25799283;813175.51;5821825.505;1
-7740380#1;783652.465;5823375.984999999;3
-8150016;798917.845;5831950.75;1
981051249;800079.0800000001;5825228.175000001;1
25332091#1;809892.315;5819910.48;1
-325000951#0;799340.5349999999;5813736.805;1
-9624002;812447.9650000001;5821104.9350000005;1
10994714#0;803502.265;5839724.050000001;1
-29546408;795958.385;5815265.17;1
-281068348;795041.755;5834851.65;1
-281068347;795023.44;5833945.04;2
-4385195#0;793186.1799999999;5824391.82;1
312901364;800703.6000000001;5836296.275;7
-5026219#0;780261.015;5829607.199999999;1
-150513169;794811.92;5826111.05;1
-4804662#0;790867.605;5837640.04;1
4442101;793993.79;5824197.535;2
-4463154;787074.635;5818002.234999999;1
-30898945#0;809162.3;5825936.425;1
137728456#1;801338.4550000001;5820368.5649999995;1
-7626019;804910.215;5827540.8;1
-4804662#4;791226.25;5837732.465;1
133547678#0;800160.315;5836446.835000001;1
-151237806;811498.9099999999;5820825.81;1
-217297578#2;811696.905;5822595.425;1
-217297578#3;811787.19;5822628.67;1
-4804662#5;791373.17;5837774.695;1
-858121886;818543.655;5819627.62;4
128601849#0;793685.405;5821221.79;1
-4804662#3;791112.48;5837703.085;2
-328362698;811129.515;5816771.165;2
-151237803;813770.41;5821475.695;1
-520760973;812393.665;5829918.95;1
-151237804;814025.905;5821593.835;1
27134075#3;794451.115;5816133.6850000005;2
-161755128#1;800457.88;5830446.23;1
-161755128#0;800404.495;5830332.925;1
628831856#1;788898.135;5836893.02;16
-195337819;800332.085;5825943.775;1
-4631991#0;798425.22;5832266.875;1
-1083507345;802001.19;5828002.555;1
30124103#1;791266.125;5819894.27;1
112408885#0;792799.6699999999;5824390.695;1
-5824338;787856.065;5825725.66;1
-850131607#5;800822.8999999999;5837373.0649999995;1
-468346260#0;782008.66;5820418.115;1
-6197118;802129.65;5832225.965;1
-850131607#2;800820.87;5837622.01;1
-389073353#0;787790.54;5818018.890000001;2
-1047403504;806291.22;5825170.89;1
-1092670150;789258.505;5827253.51;1
31012747;812063.4450000001;5821105.865;1
966158287;799428.0249999999;5816340.675;1
-37906672#3;795451.845;5815737.7;4
-25179835#0;791634.185;5825476.0600000005;2
-37906672#2;795696.21;5815791.01;1
-231540148;785018.06;5836599.87;1
-599452434#0;807786.635;5823310.61;1
-30899535#1;787507.045;5833886.640000001;8
-1105894358#2;792164.8999999999;5824650.225;1
-30899535#0;787292.2150000001;5834265.795;23
-1067296925;797816.915;5829573.125;1
-148666045#1;792426.135;5819006.28;1
-288106825;802637.315;5835630.4;19
-193572045;808398.27;5828670.005;1
-19654373#3;791791.435;5817150.885;1
-4764658#3;798635.835;5833949.905;1
-968872343#0;789970.4099999999;5841112.645;2
4410417#0;792092.66;5827842.795;1
-1099799730;804023.02;5825896.23;1
-4364481#0;785643.26;5817535.75;1
-188240629#1;796774.355;5828036.904999999;2
-239174883#0;782331.95;5828878.9;2
-4804925#2;791243.5900000001;5839450.49;1
-598579366;801130.425;5836830.645;1
4401920#0;797746.9550000001;5825539.859999999;3
-4531696;793428.39;5821184.175;1
-1095165529#0;798359.24;5829700.715;1
-155586404#4;804722.655;5818659.255000001;1
313175255;787526.0249999999;5821390.67;1
-33116346#2;782200.5700000001;5824998.775;15
-1054785298#4;800245.25;5829619.640000001;1
-35822842;787434.275;5838710.105;1
-43870717#2;809167.91;5825173.87;1
-43870717#1;809177.345;5824879.67;1
-43870717#0;809189.295;5824580.385;1
-25892150;792140.96;5829866.655;5
-103406017#1;799595.2450000001;5815001.485;1
-103406017#0;799521.77;5815257.1;1
-4424203#1;782552.48;5815591.720000001;1
-27910042;813052.27;5827749.33;1
-269490884;805983.655;5835094.555;2
-993314008;804211.1599999999;5821462.83;4
-37005673#1;801934.4299999999;5818018.28;1
1121919123;794279.38;5821888.63;1
-1002577389#0;789689.01;5835921.21;1
-149994031;793931.005;5819897.48;1
-1029292836;812180.9299999999;5820410.85;1
-225597269#3;785648.2350000001;5837190.45;3
-71834345#3;796817.8049999999;5821823.26;1
-146384540#1;810499.9450000001;5823946.78;1
-146384540#0;810343.815;5824076.220000001;1
-1093614721;810882.085;5827217.42;1
-4515876#3;789565.79;5827125.095000001;1
-31128992;805390.425;5817296.445;2
4720648;794507.9299999999;5827906.6850000005;1
-23017259#0;810339.26;5822502.575;1
-59964992;811265.665;5821976.970000001;1
4696104#0;809020.325;5833425.734999999;2
-152354597#0;808773.755;5816271.08;1
-1101408691#1;795333.9;5830659.355;1
163385719;794077.7649999999;5826379.8149999995;1
343944107#1;807750.325;5830630.845;1
-42825959#1;789519.49;5829465.895;1
-15219857;791564.27;5831087.96;1
283006423#0;810021.915;5819516.865;1
-4927563#2;796325.845;5814529.025;1
-190083605#1;807859.2849999999;5817376.445;1
-157449740#1;804215.26;5816940.6;1
-4927563#4;796137.8;5814668.8;1
-152258280#3;818858.22;5819817.465;1
-317937662;804052.015;5827813.0600000005;2
-4804124#0;792026.98;5834304.58;2
-25795750;811112.0349999999;5820453.140000001;1
-341834961;805634.4850000001;5814941.585000001;1
-152258423#0;820902.1799999999;5820058.5600000005;1
-156350678#1;800144.75;5815688.605;1
320420916#0;796954.4950000001;5827432.17;1
42202669#1;797910.75;5820441.705;1
-108037688;788672.505;5820467.995;1
-405337699;804536.52;5839361.640000001;1
-98340714#2;793106.65;5833868.965;4
-27807817#0;791466.995;5815853.895;4
4389554;796241.96;5828618.895;1
-25527290#1;781471.0800000001;5824049.135;9
-616267620#0;793587.16;5819691.5600000005;1
-983294976#0;800424.8500000001;5830228.71;1
974865642;809540.36;5827749.21;1
-8048753#1;783869.75;5826143.390000001;1
-957892644#1;812413.985;5818411.105;1
-176187642;816190.625;5813538.09;3
10196357;789916.125;5835164.085;1
-152863373#0;810471.02;5814457.425;1
25274114;811316.54;5820295.109999999;1
340720294#0;801748.36;5830140.3149999995;1
313175264;788614.99;5823016.795;8
-437325042;793650.28;5828120.550000001;1
313175265;787593.22;5821502.12;2
-23712166;799560.6399999999;5832020.57;1
313175261;786322.735;5819626.865;39
-55949128;805350.9550000001;5814932.26;1
-980542375;798257.5449999999;5828764.415;1
-274754088;796819.2350000001;5829011.025;1
-31587688#6;783759.8600000001;5831235.415;1
-4702373#2;790972.405;5819300.73;1
193901502#0;807527.07;5824246.545;1
-27637846#0;793380.385;5821058.65;3
-314415495#0;808819.895;5818436.035;1
593851998#0;797822.85;5822743.29;5
593851998#3;797808.31;5822981.115;1
-11014507#2;802232.185;5838287.875;2
-549514451;782194.9299999999;5820757.71;3
-103405410;799434.46;5815234.545;1
66514435;794771.405;5827093.495;1
-1090955051#0;808126.92;5825093.0649999995;2
-151237805#0;814119.5549999999;5821480.5600000005;1
-663861522#0;809044.7749999999;5834619.02;1
-156579472#4;800158.8;5815450.14;1
-147061004;781106.625;5812273.595;1
4689028#0;804388.98;5826429.345000001;1
-176187616#0;811147.62;5817849.59;1
58533302#1;786491.895;5830668.109999999;3
58533302#0;786430.385;5830941.72;2
-15223483#1;794073.115;5830816.0600000005;1
35154389#0;790194.51;5826053.915;2
-220943169#0;811943.29;5827154.585;1
-14116613#1;805042.4099999999;5841956.2;3
-4685892;802209.415;5827000.095000001;1
4581788#0;795014.8049999999;5832591.785;1
-1087944694;809674.38;5833159.38;1
-4792094#0;796999.5900000001;5817708.914999999;3
-127054759#4;803017.745;5832100.32;1
-293192443#0;782013.845;5832039.63;12
-25359021;796267.81;5828904.32;1
-973229870;816400.6499999999;5810119.800000001;3
-36194477;790834.0700000001;5821703.9399999995;1
-24839893#2;810709.01;5824941.574999999;2
-1095171390;804105.8;5830130.93;1
1003269942;803870.7;5821956.5600000005;1
-4776150#1;799792.995;5834440.245;2
-137720664;801684.47;5823043.745;1
-15992681#1;803056.575;5837531.47;1
-31587688#5;783537.7050000001;5831312.925;1
-217390581#0;812776.295;5821881.47;3
-152264794#2;795931.98;5822683.91;1
-31587688#4;783418.46;5831358.895;1
-23049430;802960.95;5817203.02;1
-31587688#3;783294.13;5831412.800000001;3
-31587688#2;783171.435;5831456.515000001;2
-494259402;783813.45;5829286.15;1
-137720668;801883.645;5822967.05;1
-8752808#3;791200.385;5834675.76;1
-31587688#0;782641.1000000001;5831659.995;5
-52286534;790854.185;5838362.255;1
-25094868#1;782343.28;5820202.135;2
151571082#1;797312.76;5823260.345000001;1
-898548690#1;790761.915;5839511.055;1
-176187600;816473.72;5813364.655;15
-5000127#2;783219.0449999999;5830185.16;1
-326161983#2;800996.7;5830811.02;2
-231883017#5;793420.56;5824931.245;1
-201673538;805672.605;5815682.06;1
1079985703;807616.53;5822210.585;1
-32976592;800607.65;5826609.77;1
-24612854#0;784030.95;5825439.485;1
29083906#2;792258.49;5831834.9350000005;3
29083906#0;791971.38;5831568.93;1
23010022;809675.085;5821283.92;1
-1017778153#1;811167.9099999999;5817340.16;1
-23006340#2;784273.73;5832558.23;1
-153959904#0;803216.065;5818168.785;1
-20209634#1;790026.065;5823652.81;1
-37837030#2;802111.33;5832746.015000001;1
-153959904#3;803480.7;5818037.055;1
-19875855#2;803782.0449999999;5820874.12;5
883385411#1;803545.3400000001;5818171.765;1
-19875855#0;803933.83;5821093.41;1
-176187637;816795.0900000001;5812925.220000001;1
-684938056;809298.3049999999;5828051.800000001;1
1101407068;794771.375;5827373.485;3
-176187635;814823.175;5815329.390000001;4
-176187634;816979.39;5813059.865;4
-19431372;800597.76;5838169.67;2
-156579485#0;800354.145;5815360.859999999;2
-156579485#1;800426.4550000001;5815224.37;1
-4802154;791278.56;5836688.65;1
-1038272616#1;802972.96;5837685.095000001;2
-25575049#4;779965.23;5819448.55;1
-1038272616#0;802809.555;5837456.735;1
-25575049#3;779775.03;5819469.215;1
-152258303#1;818935.175;5820285.575;1
-4802139;790789.88;5836397.255;1
-4796524#2;790175.8200000001;5835020.76;1
-546271343#3;780501.53;5822017.785;5
-9836548;809275.78;5830072.875;1
-126095383#1;788464.73;5832491.245;18
-25575049#0;779482.0700000001;5819493.855;1
-22650461#0;814113.9550000001;5825895.41;1
-4802158#2;791132.225;5836440.195;1
-16355536#10;790509.98;5835444.17;1
9707827#0;791272.9299999999;5820319.845000001;3
-458275376;798480.44;5837348.87;6
-4802158#0;790931.595;5836841.415;3
-148665037#1;791614.9;5818040.23;1
-30084961;799231.925;5813603.765000001;1
-561233137;805767.355;5841467.675;1
-107178761;794053.565;5825680.365;1
-60917414;806311.47;5834522.109999999;1
23785411;802779.98;5825167.35;1
-41828679;798831.8300000001;5830170.96;1
6229319;805677.6950000001;5827817.205;2
-822945972;813670.135;5826031.955;1
206903426#0;814979.36;5814268.135;2
-151627014;811645.395;5815849.445;2
-320414945;806018.595;5831384.665;1
-814842404;794225.8999999999;5824295.359999999;1
420876003;801433.88;5830296.9;1
-1089694871;807811.675;5829515.035;2
-4606275#1;799363.03;5830826.890000001;1
-894555414;808269.1499999999;5824383.12;4
-281981660;780148.46;5821562.84;1
-607059682#3;804152.46;5840035.165;1
-39352164#2;802735.02;5828761.035;3
-842099975#2;789861.29;5819014.785;2
-295382607#0;807870.73;5823953.175;1
-842099975#0;789620.725;5818915.465;1
-4802332;791744.05;5836977.955;1
-24335957#2;786528.6599999999;5834861.07;1
24869968#0;804830.53;5825346.325;1
-4603194;796177.665;5831693.21;3
-627199071;786980.36;5834651.18;1
-172219133#0;801210.6699999999;5825398.8100000005;1
-450661505;809880.59;5816492.805;1
-151627002;814588.9299999999;5814516.75;2
-124263303;806132.48;5815097.59;1
-51266179#0;817774.915;5819306.88;6
-195397561;797775.63;5828047.76;3
-9925061;813433.5549999999;5828379.015000001;1
-4900223#3;780624.8;5819520.24;1
-1098902677;798728.715;5834920.35;1
155586403;806535.975;5817898.359999999;1
-156597536;799295.48;5819822.21;3
-145009991#3;805593.05;5821451.1899999995;2
-5364954;799690.71;5820995.295;1
-50804199#1;780088.935;5829699.5600000005;3
-1088792428;812539.38;5829306.005;1
-1080947307;813888.275;5831156.699999999;2
-1097313406#2;798544.56;5830240.62;1
-50804199#2;780305.6950000001;5829725.654999999;1
-23018322;782361.88;5820576.415;1
-148331034;794189.86;5818724.745;2
61737905#0;802036.655;5827040.48;1
-38702364#0;813450.41;5831130.609999999;1
-34122859#3;795762.6950000001;5826077.640000001;1
-236824892;788628.6799999999;5833066.205;5
-272532028#2;795624.445;5835021.4399999995;1
-149849314#3;797234.565;5816856.63;1
-153260694;809636.385;5816628.48;1
-153260695;810476.625;5815713.57;2
369401521;796099.8;5828138.925000001;1
-38702364#1;813454.605;5831191.375;1
-31525838;806967.3049999999;5825985.9399999995;1
-4610047#3;794047.365;5832638.96;1
-298204388;803057.405;5836174.9;6
123897184#1;799769.185;5832303.035;1
-155073133;796973.715;5823887.38;1
404598738#0;796988.825;5826723.855;1
-4610047#6;794196.35;5832598.895;1
-4610047#9;794378.625;5832549.79;1
-1002517093;803913.49;5825996.890000001;1
211575791#0;799278.1299999999;5816236.28;1
-4484208#0;786656.605;5817327.984999999;2
-34428911#0;796236.505;5835384.79;1
-4394944#3;800580.55;5812898.12;1
-25523367#2;781030.8500000001;5819886.675;1
-25523367#1;780984.875;5819994.37;1
-151627026;812374.03;5816189.095000001;5
-863913425;801114.7949999999;5823717.415;1
-672144104#0;787349.9299999999;5830798.385;4
-998661805;783877.395;5827472.785;3
