Stop ID,Link ID,X,Y
152328,152328,4595610.927089803,5821502.782881965
pt_39507,pt_39507,4598398.301012356,5819901.362821176
92985,92985,4596904.913967413,5821269.121247661
49998,49998,4588963.641714131,5819850.7988804495
120234,120234,4597613.648644411,5821457.384624076
24912,24912,4597070.560802498,5818414.574226589
103866,103866,4592379.535310878,5822020.283021003
57981,57981,4590443.548058088,5820758.259662769
138762,138762,4590660.23075816,5818003.304266838
146806,146806,4592751.221509846,5823541.267071971
155621,155621,4594411.296271418,5820489.384749728
18253,18253,4591319.534142012,5819904.966124359
pt_40334,pt_40334,4596701.259850923,5818731.344480747
52345,52345,4595507.400189099,5822863.193114285
151505,151505,4588724.518077371,5818604.802918755
138307,138307,4588960.743463031,5818920.514435038
53462,53462,4595761.720813814,5824629.1864293255
102927,102927,4590204.33415947,5821171.835482928
132070,132070,4596951.74302258,5818131.475316423
44756,44756,4594540.417200717,5821104.83613843
125182,125182,4592520.327172744,5817900.303724792
44743,44743,4592254.876332442,5822038.672185362
78065,78065,4594414.301073346,5819448.236413772
108229,108229,4598593.845623833,5820488.47005976
18534,18534,4593343.159847798,5822823.706666904
pt_38617,pt_38617,4590511.269442534,5819791.344893136
15117,15117,4596135.343941055,5819932.682275968
23378,23378,4592017.578633142,5820025.512862962
86648,86648,4588054.931262431,5820138.123265183
pt_38783,pt_38783,4592671.293797466,5820051.288400238
11275,11275,4593920.769478444,5824134.592662434
25019,25019,4596598.502926595,5816914.12309169
72838,72838,4588360.445561657,5820585.347079953
88708,88708,4597907.005996825,5821429.116862653
122925,122925,4597436.654455944,5818266.905239141
pt_4943,pt_4943,4598831.305873362,5821638.320228348
30372,30372,4594114.713382246,5817653.221528245
12180,12180,4594633.858986257,5820318.594248402
24849,24849,4598009.08955631,5817119.353797942
pt_42964,pt_42964,4593268.304831907,5818601.336597336
11332,11332,4594531.6355646085,5822568.556565254
22134,22134,4595300.985927157,5823678.069978027
18274,18274,4595000.726965709,5824043.005081543
147151,147151,4597481.864617972,5819559.0345409885
96226,96226,4593031.686501147,5820115.55733117
8456,8456,4593679.696558562,5824176.938251737
pt_5766,pt_5766,4589801.277332389,5817541.25225763
57062,57062,4596629.698216584,5821734.349873953
63663,63663,4591553.653955284,5821641.176702992
110552,110552,4598178.644220892,5822969.914320114
126389,126389,4597361.059191999,5821428.173790704
75945,75945,4593757.796236113,5817070.2104378985
69865,69865,4587365.792108422,5820388.870698515
15744,15744,4591631.4382364275,5821830.062432651
41785,41785,4588802.760990565,5819568.026305429
68176,68176,4592544.091685823,5819751.024312526
67565,67565,4594701.587317025,5823035.9927632725
41474,41474,4597231.83676481,5819710.911245016
29496,29496,4594981.420859314,5818681.7473010095
47411,47411,4597169.9356870325,5818200.284367296
pt_43699,pt_43699,4588783.196391498,5819974.585870486
51648,51648,4591576.187057379,5819998.341069857
pt_43089,pt_43089,4593661.269375071,5820441.31003126
2918,2918,4594658.492235317,5824026.551168729
4330,4330,4593584.122988139,5823314.983626697
143834,143834,4592942.007290433,5822552.667954213
91286,91286,4598469.957351821,5817072.863831333
92321,92321,4592141.046041053,5818297.819199951
84351,84351,4591010.967658949,5818758.260509584
pt_42562,pt_42562,4596366.25689957,5821209.338168206
49842,49842,4591947.4714881545,5818825.050968164
25595,25595,4596323.077435856,5819770.678167891
28168,28168,4595328.410738865,5820890.514008908
29690,29690,4594546.507832673,5818417.624964286
12249,12249,4589433.065847973,5819834.090406521
34199,34199,4596495.894955659,5822043.343185667
106219,106219,4595196.32999644,5821775.007159487
123154,123154,4592710.456864016,5820086.512000262
86015,86015,4590675.115979672,5818620.867284755
79965,79965,4594179.354446208,5821920.926961107
pt_43424,pt_43424,4596971.27684816,5817241.313469781
10252,10252,4597155.570871093,5822090.814084528
151706,151706,4593546.219200328,5817277.18317494
34412,34412,4589865.852955383,5820841.793999104
1593,1593,4595631.682954195,5817540.051976523
119816,119816,4595518.114782068,5820394.296647249
149495,149495,4592629.323863662,5818452.724778279
pt_42243,pt_42243,4592541.253740872,5817881.319414763
10900,10900,4594189.452960251,5821211.128387527
157633,157633,4597970.936518289,5823426.983611441
pt_863,pt_863,4589391.24665518,5818261.267232038
18547,18547,4593579.6548536215,5820365.831335285
28129,28129,4590500.8796673715,5823147.750124908
110529,110529,4598120.710246876,5823207.287256299
29679,29679,4594575.464025194,5818604.927667563
65940,65940,4598570.733147645,5821423.237194496
86125,86125,4590097.43939949,5818664.333593264
48411,48411,4591884.462172829,5818513.231830587
33552,33552,4597304.885602232,5822874.656291578
106779,106779,4592815.008031474,5817902.149402949
50597,50597,4588671.740870806,5819732.971938157
29661,29661,4594480.939224452,5818993.248293657
14700,14700,4598235.9842204545,5820932.095073014
78086,78086,4599014.235330364,5821518.063702211
147911,147911,4597474.425408483,5816026.526337448
47615,47615,4597489.029881131,5818029.136672815
113138,113138,4597743.887374455,5820834.134935269
13287,13287,4598699.163356585,5821579.09964445
22080,22080,4595165.927826252,5823516.915037353
41729,41729,4596559.385579387,5822253.181106648
25573,25573,4596338.933683256,5819282.143262362
pt_43023,pt_43023,4592654.27937242,5819387.788609355
49843,49843,4591937.668230371,5819042.23005657
128527,128527,4595052.452958591,5818972.18461037
60954,60954,4596220.281482901,5822284.9372307975
158689,158689,4594939.122393494,5824153.0329545485
28303,28303,4595556.693744261,5823443.285634466
5817,5817,4599604.237548614,5820976.851131164
122937,122937,4596835.2935348265,5818373.026505372
93584,93584,4589588.96067195,5818672.989164069
125084,125084,4589196.680899719,5820516.259208479
118766,118766,4596494.25341888,5821394.395799905
26750,26750,4591993.607269977,5821225.0479322225
99553,99553,4592125.227148687,5818009.745895353
78157,78157,4591603.867367764,5821760.580373748
8599,8599,4592871.186663456,5818805.314096674
10179,10179,4598561.818823057,5820142.866893978
pt_5646,pt_5646,4594255.277897882,5823156.307648425
66067,66067,4596939.78810531,5817241.737924404
pt_43361,pt_43361,4597581.302930078,5817409.348744343
pt_6961,pt_6961,4588111.2504475685,5821151.329609347
pt_38340,pt_38340,4597639.280593903,5823304.274687025
35382,35382,4597598.375715275,5820792.165928299
22920,22920,4588764.149401788,5821684.699388202
22852,22852,4592063.3422417985,5821322.471934511
86908,86908,4590746.402510423,5818832.967880179
7645,7645,4590202.9506456,5818381.782278684
121553,121553,4599078.634178025,5821707.340283863
pt_42250,pt_42250,4594347.2378115505,5822970.296340925
131142,131142,4590991.2507351125,5817928.29764763
63297,63297,4594119.045307381,5817647.739109409
125664,125664,4591825.989532272,5819709.379705429
22474,22474,4597155.570871093,5822090.814084528
112931,112931,4598776.1273481855,5819893.506434125
17945,17945,4589061.8173879245,5818579.802716505
148843,148843,4593380.372951905,5817763.59614675
8508,8508,4594817.602700152,5818531.83900535
153730,153730,4597950.813389593,5818893.499037875
126388,126388,4597366.592562816,5821456.256506118
27307,27307,4596246.938337858,5824304.260102618
62540,62540,4592223.871298804,5817842.877307095
pt_5669,pt_5669,4594838.271969095,5823683.37213714
117376,117376,4595128.950861228,5823594.459910986
7724,7724,4590652.719182767,5819859.350040091
86665,86665,4587872.736257054,5819822.78784172
pt_40269,pt_40269,4588741.235640068,5821891.303834586
48406,48406,4592065.568866649,5818849.582640907
128065,128065,4588807.05310271,5821357.066086503
18501,18501,4590115.51235632,5820303.952600618
49896,49896,4595871.909051085,5821262.983258732
29620,29620,4593562.491953662,5820049.674036951
37762,37762,4590938.106641191,5820894.564018691
114321,114321,4598657.958848807,5821098.5651999805
159593,159593,4595257.357361397,5820827.133047297
2178,2178,4599531.428283906,5820655.289467583
pt_42938,pt_42938,4598501.287189352,5820168.132246638
75792,75792,4592901.535081892,5822007.418942661
94746,94746,4591504.858925847,5822318.947177701
140981,140981,4595525.208328383,5820040.532746205
pt_43018,pt_43018,4596383.28806984,5819378.263586908
pt_2401,pt_2401,4595584.307828543,5820979.312737804
13525,13525,4598618.6592408875,5818580.418003296
81967,81967,4596951.483756381,5816502.4051452
12184,12184,4594969.0276385695,5820356.29548276
108517,108517,4593788.656056891,5821613.834163476
62396,62396,4588465.876309066,5822210.674127176
pt_40403,pt_40403,4591253.239766021,5822259.325441286
114392,114392,4594683.567235133,5824727.717090111
47413,47413,4588555.390012225,5820967.427370237
pt_39314,pt_39314,4597852.314542762,5822201.293428711
158712,158712,4592213.388980803,5822042.889324919
53458,53458,4594231.42113894,5819586.039390992
93893,93893,4588501.783437331,5821790.205118204
110652,110652,4593947.918736426,5817190.1073401375
49413,49413,4591085.116700834,5817319.216710029
150365,150365,4593582.53564989,5817228.765740945
158715,158715,4592195.804144034,5822044.36175612
80518,80518,4598748.650198797,5821645.927003871
60505,60505,4590386.989312869,5821891.441944265
112640,112640,4596413.078498958,5821866.09677372
83410,83410,4597841.663106557,5823516.3784583425
29166,29166,4588072.140680554,5819712.2085778415
77887,77887,4597862.929558562,5823368.856817214
86200,86200,4589491.1128313355,5817339.77806598
pt_43481,pt_43481,4590541.237127092,5817931.284823375
128542,128542,4595605.780343926,5822050.412028063
34762,34762,4593631.008890533,5822943.212878321
142886,142886,4589001.145447591,5818330.8118858505
157277,157277,4593135.394965297,5822425.527963037
2176,2176,4592801.313491286,5820545.27645364
pt_42566,pt_42566,4593011.229368101,5822296.265984418
141533,141533,4594410.771806596,5822978.922152886
86749,86749,4587168.703237954,5820075.478613927
8071,8071,4589241.52935617,5822903.006950195
14695,14695,4593657.465985307,5817162.30718221
89932,89932,4598498.388253067,5819997.25302838
6172,6172,4596606.602662998,5824014.069576874
121518,121518,4599674.1346647935,5821795.15028393
pt_4789,pt_4789,4593411.297767964,5820461.253270681
25579,25579,4596432.055331718,5819503.111560937
86030,86030,4589443.8603191795,5818312.81460292
10245,10245,4593661.929124865,5820322.477266829
56113,56113,4592693.0666145915,5823247.511325028
pt_42728,pt_42728,4590264.245258167,5823187.352039453
21450,21450,4590627.911732272,5821743.042060391
124790,124790,4589062.743021757,5821154.595492299
39685,39685,4591473.471718584,5817634.13632073
84686,84686,4591236.350257831,5818749.5452577965
30229,30229,4595716.123355718,5820839.004943882
30218,30218,4595467.941486227,5820460.351184481
14359,14359,4594258.733441733,5817874.251955049
99549,99549,4591879.569754096,5817862.856124493
33142,33142,4596641.489165441,5822662.190617539
52773,52773,4592214.357343441,5821592.206374934
127077,127077,4595336.348802682,5822594.017658391
47442,47442,4588657.064253374,5821268.289461737
111905,111905,4599340.542239677,5821630.557782469
10646,10646,4588842.237866522,5820843.311152499
142233,142233,4589013.679707989,5819575.644318645
109912,109912,4596862.027818007,5817963.805243762
146862,146862,4597154.053770004,5821525.673224677
72808,72808,4596215.3913870845,5821411.544963828
78338,78338,4590736.546090826,5822359.56090056
33772,33772,4597467.895151038,5818654.279153598
66126,66126,4597449.724788892,5817856.7131704725
94995,94995,4597266.908741006,5819269.252437008
pt_372,pt_372,4588121.238128507,5818871.295555176
28255,28255,4596341.825015801,5823557.8848118335
16022,16022,4588674.588965331,5822541.431235945
22123,22123,4595664.8481912045,5822860.175482242
92074,92074,4592080.138829468,5819078.872987898
pt_7296,pt_7296,4598077.323122839,5821393.316627442
8344,8344,4590931.955734834,5819941.732597603
97134,97134,4593934.054184701,5822869.136213517
7670,7670,4597024.400831918,5818192.741140662
95067,95067,4596292.097230738,5818472.859221005
pt_38643,pt_38643,4596736.255412011,5823852.386620934
1716,1716,4599729.114524336,5820628.961563752
133267,133267,4598353.6792278625,5817281.2474576635
70692,70692,4593601.525141796,5822653.343549195
27442,27442,4595556.693744261,5823443.285634466
54385,54385,4587103.825783468,5820155.5901056165
pt_39515,pt_39515,4594041.268747522,5819321.346810908
50856,50856,4594531.6355646085,5822568.556565254
138118,138118,4595416.507171807,5823271.226566938
26784,26784,4596270.877009995,5821663.241385194
58802,58802,4587714.838237017,5819044.829890457
24627,24627,4598506.329649674,5818453.257789604
66799,66799,4591309.616356685,5822632.401682915
102830,102830,4589649.706191236,5822516.061488484
84301,84301,4596620.631212101,5822300.749540696
106639,106639,4595780.566620956,5822149.963977307
39686,39686,4591338.472912877,5817618.922364788
35572,35572,4596957.665474118,5821256.005233804
30758,30758,4596170.8431209875,5821234.442370443
pt_126,pt_126,4592651.242281508,5821371.25776905
pt_43354,pt_43354,4592541.28589187,5818391.335677724
86089,86089,4589972.998204196,5817441.426733505
pt_300,pt_300,4593048.238467127,5817759.337028079
155881,155881,4591014.572828447,5817459.446837844
46882,46882,4594890.716715126,5824324.538407427
158279,158279,4597318.685963238,5819658.413334296
64257,64257,4592603.9380909875,5822133.433345115
127601,127601,4596366.313147387,5818640.704073204
24673,24673,4596675.970800225,5816550.658632641
99705,99705,4593156.025247168,5821600.314103545
26326,26326,4587630.248667548,5820495.077170032
pt_2396,pt_2396,4594260.283194488,5821699.349703217
pt_43380,pt_43380,4596883.289039116,5818042.354419605
154653,154653,4595831.750890754,5821271.236664603
25524,25524,4590608.6691351095,5820095.9106860375
27995,27995,4595338.5138639035,5823599.880311712
pt_39430,pt_39430,4595030.182938809,5823086.567029331
pt_597,pt_597,4590592.234647446,5820144.348710754
116395,116395,4589003.497262514,5817757.460864053
95933,95933,4589479.396603189,5817700.3195958715
143968,143968,4592727.344913818,5819123.252196697
1163,1163,4599962.499946144,5820698.654087782
25575,25575,4596487.374389784,5819088.807140976
72812,72812,4588464.745009815,5820577.321110792
112714,112714,4590261.175994275,5822834.382720553
pt_38350,pt_38350,4594347.2378115505,5822970.296340925
88642,88642,4596248.748323096,5823415.178864518
22006,22006,4593110.340692257,5822414.989536012
121448,121448,4598636.391229124,5819766.290995128
59761,59761,4593589.179109078,5820422.302361813
139454,139454,4599551.699449702,5820135.753868369
95624,95624,4596427.284650495,5819779.671355396
93617,93617,4597056.715524615,5822679.768872864
pt_2336,pt_2336,4597323.302720376,5821509.305588485
86613,86613,4598610.987330994,5821913.413869915
57175,57175,4593614.6506026015,5817700.761054698
47416,47416,4588676.4738953095,5821076.614463403
54275,54275,4595180.613437435,5823708.845043863
112055,112055,4595183.083381357,5820055.787659574
22059,22059,4595117.181413594,5823449.727098284
135020,135020,4595588.3310612,5823170.488159846
150003,150003,4588647.584264427,5819263.257323354
158195,158195,4597583.99796863,5817125.712880282
