link;x;y;drtVehicles
100405009#0;799371.055;5828399.665;1
-4615005;799867.1599999999;5829400.775;3
-4488973;792860.14;5823584.795;1
-4396823;797841.635;5828542.22;1
318888124#0;794919.885;5825547.075;1
-28241306#0;793670.05;5827349.165;1
329869879#0;798154.2749999999;5825288.640000001;1
-331595238;795443.73;5827649.275;1
-603897822#0;795107.53;5823878.425;2
-184873899;801720.48;5825434.805;2
283283195#0;800326.5249999999;5827974.9;1
-1102685350;793243.125;5826202.215;1
-60333314;797009.97;5828228.885;2
1083226575;800320.635;5827717.5;1
-4395599#2;796227.395;5828028.91;8
-150512735#1;794830.17;5825415.95;4
-34393356;798333.13;5824567.545;1
-35557161#2;798074.705;5827149.525;1
-35557161#0;798043.2450000001;5827345.01;2
-183497785#2;799844.1000000001;5825775.545;1
-980461490#0;801597.825;5824086.9350000005;2
-1101063587#1;793505.51;5829114.22;1
927876178#0;801608.065;5822754.625;2
32909627#1;792595.45;5826102.32;1
971893836;793972.02;5826958.609999999;1
-32936807#5;796068.12;5825464.205;2
-4615062#2;800660.06;5829221.904999999;1
-105802525#0;797976.54;5830334.6850000005;1
-4615062#3;800727.98;5829166.99;1
-4615062#0;800387.7;5829383.515;1
-4615498;799796.655;5828337.165;1
-1101200865#0;791702.865;5828117.65;1
-4381166#2;792988.84;5826525.710000001;2
289966845;799406.2150000001;5828006.25;1
-8590558;793644.3;5823682.52;2
-53731898;801945.765;5824001.585;1
-4492371#7;794470.865;5825244.855;1
4612859#0;799685.8400000001;5825674.615;1
-1101834049#0;803362.505;5827225.41;2
188865518#0;800543.08;5825798.25;1
-24214516;802142.31;5825484.29;4
-1101010197;794265.53;5828044.975;1
4539460;793570.055;5823837.640000001;1
-1101010198;794200.675;5828119.32;1
150542057#2;794967.395;5824128.515000001;2
335393887#0;793955.615;5826177.975;2
4610352;798269.645;5828886.695;1
-4492371#1;794244.155;5825276.415;1
